#  Sample no 8 : Stan6
#  Number of scans: 3020
#  B=	150 - -1	278 - -1	1367 - -1
#  P=	178 - 265	333 - 1309	1856 - 2945
# 
#t [s]	Oxid.tube C	Postcomb.tube C	Flow N<sub>2</sub> ml/min	Flow lance ml/min	Input mbar	Output mbar	IR detect. unit
730	244	796	581	152	1555	1534	6605
731	244	796	581	152	1555	1534	6716
732	245	796	581	152	1555	1534	6842
733	245	796	581	152	1555	1534	6981
734	246	797	581	152	1554	1534	7134
735	246	797	581	152	1555	1534	7290
736	246	798	581	152	1555	1534	7447
737	246	798	581	152	1555	1534	7595
738	247	798	581	152	1555	1534	7734
739	247	798	581	152	1555	1533	7859
740	247	799	581	152	1555	1533	7970
741	247	799	581	152	1555	1533	8070
742	247	799	581	152	1554	1533	8170
743	248	800	581	152	1554	1533	8272
744	248	800	581	152	1554	1533	8386
745	248	800	581	152	1555	1533	8520
746	248	800	581	152	1554	1533	8676
747	248	800	581	152	1555	1533	8859
748	248	800	581	152	1555	1534	9064
749	248	800	581	152	1555	1534	9282
750	248	800	581	152	1555	1534	9502
751	248	800	581	152	1555	1534	9713
752	248	800	581	152	1554	1533	9903
753	248	800	581	152	1554	1534	10064
754	248	800	581	152	1554	1534	10189
755	244	801	581	152	1554	1533	10278
756	245	800	581	152	1554	1534	10328
757	247	800	581	152	1554	1533	10342
758	249	799	581	152	1555	1534	10329
759	249	799	581	152	1554	1534	10297
760	250	799	581	152	1555	1534	10259
761	250	799	581	152	1555	1534	10224
762	251	798	581	152	1555	1534	10204
763	251	798	581	152	1555	1534	10205
764	252	798	581	152	1554	1534	10230
765	252	798	581	152	1554	1534	10282
766	252	797	581	152	1554	1534	10361
767	252	797	581	152	1555	1533	10470
768	252	797	581	152	1555	1533	10606
769	252	796	581	152	1555	1533	10769
770	253	796	581	152	1554	1533	10956
771	253	796	581	152	1554	1533	11164
772	253	796	581	152	1554	1533	11389
773	253	795	581	152	1555	1533	11627
774	253	795	581	152	1554	1533	11876
775	253	795	581	152	1555	1533	12133
776	252	795	581	152	1555	1534	12398
777	254	794	581	152	1555	1534	12669
778	254	794	581	152	1554	1534	12946
779	254	793	581	152	1554	1533	13231
780	254	793	581	152	1554	1533	13522
781	255	793	581	152	1555	1533	13824
782	255	793	581	152	1555	1533	14134
783	255	793	581	152	1554	1533	14455
784	255	793	581	152	1555	1533	14786
785	254	793	581	152	1555	1533	15126
786	256	793	581	152	1555	1533	15469
787	256	793	581	152	1555	1533	15813
788	257	793	581	152	1554	1533	16147
789	257	793	581	152	1554	1533	16463
790	257	794	581	152	1555	1533	16745
791	258	794	581	152	1555	1534	16981
792	258	794	581	152	1556	1534	17159
793	258	794	581	152	1555	1534	17269
794	258	795	581	152	1555	1534	17307
795	258	795	581	152	1555	1534	17277
796	259	795	581	152	1555	1534	17193
797	259	795	581	152	1555	1534	17072
798	259	795	581	152	1555	1534	16937
799	259	796	581	152	1555	1534	16811
800	259	796	581	152	1555	1534	16718
801	259	796	581	152	1555	1534	16677
802	259	797	581	152	1555	1534	16698
803	259	797	581	152	1555	1534	16786
804	259	797	581	152	1555	1534	16939
805	258	798	581	152	1554	1534	17146
806	259	798	581	152	1554	1534	17396
807	262	798	581	152	1555	1534	17676
808	263	798	581	152	1555	1534	17975
809	261	799	581	152	1555	1534	18282
810	261	799	581	152	1553	1534	18586
811	262	799	581	152	1554	1534	18874
812	262	799	581	152	1553	1533	19141
813	262	799	581	152	1555	1534	19380
814	263	799	581	152	1554	1534	19593
815	260	800	581	152	1555	1533	19789
816	263	799	581	152	1555	1534	19978
817	265	799	581	152	1555	1534	20176
818	265	799	581	152	1555	1534	20394
819	266	799	581	152	1554	1534	20645
820	266	799	581	152	1555	1534	20937
821	266	799	581	152	1554	1534	21273
822	267	799	581	152	1555	1534	21650
823	268	799	581	152	1554	1534	22058
824	267	798	581	152	1554	1534	22479
825	268	798	581	152	1555	1534	22890
826	268	798	581	152	1555	1534	23264
827	268	798	581	152	1555	1534	23579
828	269	797	581	152	1554	1533	23820
829	269	797	581	152	1554	1533	23980
830	270	797	581	152	1554	1534	24060
831	269	797	581	152	1555	1534	24072
832	269	796	581	152	1555	1534	24026
833	269	796	581	152	1554	1533	23940
834	270	796	581	152	1554	1534	23831
835	266	796	581	152	1554	1534	23710
836	267	796	581	152	1554	1533	23590
837	269	795	581	152	1554	1533	23483
838	272	794	581	152	1555	1533	23398
839	272	794	581	152	1555	1533	23344
840	274	794	581	152	1554	1533	23327
841	274	793	581	152	1554	1533	23348
842	274	793	581	152	1555	1534	23409
843	274	793	581	152	1555	1534	23512
844	275	793	581	152	1555	1534	23659
845	275	793	581	152	1554	1534	23853
846	275	793	581	152	1554	1534	24093
847	275	793	581	152	1555	1534	24370
848	275	793	581	152	1555	1534	24672
849	276	793	581	152	1555	1534	24982
850	276	793	581	152	1555	1533	25290
851	276	793	581	152	1554	1534	25590
852	276	793	581	152	1555	1534	25885
853	276	793	581	152	1554	1534	26183
854	276	793	581	152	1555	1534	26498
855	276	794	581	152	1554	1534	26837
856	276	794	581	152	1555	1534	27202
857	276	794	581	152	1555	1534	27587
858	276	794	581	152	1555	1534	27979
859	276	794	581	152	1555	1534	28368
860	276	794	581	152	1553	1533	28745
861	276	795	581	152	1554	1533	29114
862	276	795	581	152	1554	1534	29483
863	276	796	581	152	1555	1534	29864
864	276	796	581	152	1554	1534	30266
865	273	797	581	152	1555	1534	30693
866	273	797	581	152	1555	1534	31149
867	274	797	581	152	1555	1534	31635
868	277	797	581	152	1554	1534	32155
869	280	797	581	152	1554	1534	32706
870	280	798	581	152	1555	1534	33285
871	280	798	581	152	1555	1533	33883
872	281	798	581	152	1555	1533	34485
873	281	799	581	152	1553	1533	35071
874	282	799	581	152	1554	1533	35621
875	282	800	581	152	1553	1533	36122
876	283	801	581	152	1554	1533	36565
877	283	800	581	152	1555	1533	36947
878	283	800	581	152	1555	1534	37270
879	283	800	581	152	1555	1534	37537
880	283	800	581	152	1555	1534	37756
881	284	800	581	152	1555	1534	37941
882	284	801	581	152	1556	1534	38106
883	284	801	581	152	1555	1534	38276
884	284	801	581	152	1555	1534	38478
885	286	800	581	152	1554	1534	38742
886	284	801	581	152	1554	1534	39093
887	284	801	581	152	1554	1534	39553
888	285	800	581	152	1555	1534	40130
889	285	800	581	152	1555	1534	40823
890	285	800	581	152	1555	1534	41633
891	285	800	581	152	1555	1534	42520
892	285	800	581	152	1555	1534	43456
893	285	800	581	152	1555	1534	44414
894	285	800	581	152	1554	1533	45362
895	287	799	581	152	1554	1533	46270
896	286	799	581	152	1553	1533	47102
897	286	799	581	152	1555	1534	47826
898	284	799	581	152	1555	1534	48409
899	284	799	581	152	1555	1534	48822
900	286	799	581	152	1553	1534	49029
901	288	798	581	152	1553	1534	49039
902	292	797	581	152	1554	1534	48856
903	293	797	581	152	1555	1534	48498
904	294	797	581	152	1555	1533	47995
905	295	796	581	152	1555	1533	47392
906	295	796	581	152	1555	1533	46737
907	296	796	581	152	1555	1534	46088
908	296	796	581	152	1555	1534	45504
909	297	795	581	152	1554	1533	45044
910	297	795	581	152	1555	1534	44759
911	298	795	581	152	1555	1534	44677
912	298	794	581	152	1555	1534	44808
913	299	794	581	152	1556	1534	45132
914	299	793	581	152	1556	1534	45605
915	299	793	581	152	1555	1534	46174
916	300	793	581	152	1554	1534	46779
917	300	793	581	152	1554	1534	47372
918	300	793	581	152	1555	1534	47913
919	300	793	581	152	1555	1534	48380
920	300	793	581	152	1555	1534	48768
921	301	793	581	152	1557	1535	49080
922	301	793	581	152	1555	1534	49329
923	301	793	581	152	1555	1535	49530
924	301	793	581	152	1553	1534	49697
925	301	793	581	152	1554	1534	49842
926	301	793	581	152	1554	1534	49975
927	301	794	581	152	1554	1534	50107
928	301	794	581	153	1554	1534	50244
929	301	795	581	153	1554	1533	50389
930	301	795	581	153	1554	1533	50543
931	301	795	581	153	1554	1533	50706
932	301	795	581	152	1555	1534	50878
933	301	795	581	152	1555	1534	51057
934	300	795	581	152	1555	1534	51244
935	300	796	581	152	1554	1534	51436
936	300	796	581	152	1555	1534	51628
937	300	796	581	152	1554	1534	51813
938	300	797	581	152	1554	1534	51979
939	300	797	581	152	1553	1534	52122
940	300	798	581	152	1553	1533	52239
941	298	798	581	152	1553	1533	52348
942	297	798	581	152	1554	1533	52477
943	297	799	581	152	1554	1533	52667
944	298	799	581	153	1554	1533	52965
945	300	799	581	153	1553	1533	53397
946	303	799	581	153	1553	1533	53974
947	304	799	581	153	1554	1533	54679
948	305	799	581	152	1554	1533	55477
949	306	799	581	153	1555	1533	56316
950	306	799	581	153	1554	1533	57148
951	307	800	581	152	1554	1533	57930
952	307	800	581	152	1554	1533	58636
953	308	800	581	152	1555	1534	59241
954	308	799	581	152	1555	1533	59746
955	308	799	581	153	1554	1533	60178
956	309	799	581	153	1554	1533	60586
957	309	799	581	153	1555	1533	61045
958	310	799	581	153	1555	1533	61640
959	310	798	581	152	1555	1533	62448
960	310	798	581	152	1555	1533	63515
961	310	798	581	152	1556	1534	64834
962	310	798	581	152	1555	1534	66358
963	310	798	581	152	1555	1534	67997
964	310	798	581	152	1553	1534	69634
965	310	797	581	152	1554	1534	71145
966	310	797	581	152	1553	1533	72423
967	310	797	581	152	1555	1533	73386
968	310	796	581	152	1554	1533	73991
969	310	796	581	152	1555	1533	74230
970	310	796	581	152	1554	1533	74132
971	310	796	581	152	1555	1533	73762
972	310	795	581	152	1555	1534	73212
973	310	795	581	152	1555	1534	72592
974	310	795	581	152	1555	1534	72020
975	313	793	581	152	1554	1534	71601
976	313	793	581	152	1555	1534	71410
977	312	793	581	152	1554	1534	71481
978	311	794	581	152	1553	1534	71799
979	310	794	581	153	1553	1534	72313
980	310	794	581	153	1553	1533	72944
981	310	795	581	153	1553	1533	73598
982	311	794	581	153	1553	1533	74176
983	316	793	581	153	1554	1533	74594
984	317	793	581	153	1555	1533	74790
985	318	793	581	152	1555	1533	74729
986	318	793	581	152	1555	1533	74409
987	319	793	581	152	1555	1533	73855
988	320	794	581	152	1555	1533	73117
989	320	794	581	152	1555	1534	72264
990	320	794	581	152	1555	1534	71378
991	321	795	581	152	1554	1533	70546
992	321	795	581	152	1555	1534	69845
993	322	795	581	152	1554	1534	69330
994	322	795	581	152	1555	1534	69029
995	322	796	581	152	1554	1534	68933
996	322	796	581	152	1555	1533	69004
997	323	796	581	152	1555	1534	69195
998	323	796	581	152	1555	1534	69455
999	323	796	581	152	1555	1534	69731
1000	323	796	581	152	1554	1534	69973
1001	323	797	581	152	1555	1534	70134
1002	323	798	581	152	1555	1534	70170
1003	323	798	581	152	1555	1534	70050
1004	323	798	581	152	1555	1534	69761
1005	323	799	581	152	1554	1534	69313
1006	323	799	581	152	1555	1534	68744
1007	323	799	581	152	1553	1534	68105
1008	323	799	581	152	1554	1533	67455
1009	323	799	581	152	1553	1533	66850
1010	323	800	581	152	1555	1533	66332
1011	323	800	581	152	1556	1533	65933
1012	323	800	581	152	1555	1533	65666
1013	323	800	581	152	1554	1533	65534
1014	322	800	581	152	1553	1533	65527
1015	325	799	581	152	1555	1533	65622
1016	325	799	581	152	1554	1533	65783
1017	325	799	581	152	1554	1533	65961
1018	323	800	581	153	1553	1533	66102
1019	323	800	581	153	1553	1533	66155
1020	322	800	581	152	1553	1533	66084
1021	322	800	581	152	1554	1533	65870
1022	323	800	581	152	1555	1533	65523
1023	328	799	581	152	1555	1534	65075
1024	329	799	581	152	1555	1534	64577
1025	330	798	581	152	1555	1534	64085
1026	330	798	581	152	1555	1534	63655
1027	331	798	581	152	1555	1534	63339
1028	331	798	581	152	1555	1535	63166
1029	332	798	581	152	1555	1535	63144
1030	332	798	581	152	1555	1534	63258
1031	333	797	581	152	1555	1534	63475
1032	333	797	581	152	1554	1534	63752
1033	333	796	581	152	1554	1534	64045
1034	333	796	581	152	1555	1534	64310
1035	333	796	581	152	1555	1534	64520
1036	333	795	581	153	1555	1534	64661
1037	334	795	581	153	1555	1534	64729
1038	334	795	581	153	1555	1533	64736
1039	334	795	581	152	1554	1534	64704
1040	334	794	581	152	1555	1534	64671
1041	334	794	581	152	1555	1534	64666
1042	335	794	581	152	1555	1534	64720
1043	334	794	581	152	1555	1534	64839
1044	334	794	581	152	1555	1534	65022
1045	334	794	581	152	1555	1534	65240
1046	334	794	581	152	1554	1534	65451
1047	334	793	581	152	1555	1534	65607
1048	334	793	581	152	1555	1534	65668
1049	334	793	581	152	1555	1534	65607
1050	333	793	581	153	1554	1533	65407
1051	333	793	581	153	1554	1533	65064
1052	333	794	581	153	1555	1533	64578
1053	333	794	581	153	1554	1534	63960
1054	333	794	581	153	1553	1533	63221
1055	331	795	581	153	1553	1533	62380
1056	330	795	581	153	1554	1533	61469
1057	330	796	581	153	1555	1534	60492
1058	331	796	581	153	1555	1534	59501
1059	333	796	581	153	1555	1534	58510
1060	336	796	581	153	1555	1534	57525
1061	338	796	581	153	1555	1534	56537
1062	339	796	581	153	1554	1534	55529
1063	340	796	581	153	1554	1533	54487
1064	340	796	581	153	1553	1533	53412
1065	341	797	581	152	1554	1533	52322
1066	341	797	581	152	1554	1533	51249
1067	341	798	581	153	1554	1533	50249
1068	342	798	581	153	1553	1533	49350
1069	342	798	581	153	1553	1533	48595
1070	342	798	581	152	1555	1533	48031
1071	342	799	581	152	1556	1534	47699
1072	342	799	581	152	1555	1534	47631
1073	343	799	581	153	1554	1533	47842
1074	343	799	581	152	1553	1534	48319
1075	343	800	581	152	1555	1533	49027
1076	343	800	581	152	1555	1534	49906
1077	343	800	581	153	1555	1534	50885
1078	343	800	581	153	1555	1534	51888
1079	343	800	581	152	1555	1534	52844
1080	343	800	581	153	1554	1534	53697
1081	343	800	581	153	1553	1534	54409
1082	343	800	581	152	1554	1534	54957
1083	343	800	581	152	1555	1534	55332
1084	343	800	581	152	1555	1534	55541
1085	343	800	581	153	1554	1534	55598
1086	340	800	581	153	1553	1533	55519
1087	340	800	581	153	1552	1533	55325
1088	342	800	581	152	1554	1534	55030
1089	343	799	581	152	1555	1534	54644
1090	345	799	581	153	1555	1534	54161
1091	348	798	581	153	1555	1534	53579
1092	349	798	581	153	1555	1533	52897
1093	349	798	581	153	1554	1533	52121
1094	350	798	581	153	1553	1533	51261
1095	350	798	581	152	1554	1533	50334
1096	351	797	581	152	1555	1533	49362
1097	351	797	581	152	1556	1533	48368
1098	351	797	581	152	1555	1533	47377
1099	352	796	581	153	1553	1533	46415
1100	352	796	581	152	1554	1533	45506
1101	352	796	581	152	1555	1534	44676
1102	352	796	581	152	1555	1534	43948
1103	353	796	581	152	1555	1534	43350
1104	353	795	581	152	1555	1534	42908
1105	353	795	581	152	1555	1534	42642
1106	353	795	581	152	1554	1534	42557
1107	353	794	581	152	1555	1534	42645
1108	353	794	581	152	1555	1534	42875
1109	353	794	581	152	1555	1534	43207
1110	353	793	581	152	1553	1534	43589
1111	353	793	581	153	1553	1533	43968
1112	353	794	581	153	1553	1533	44304
1113	352	794	581	152	1555	1533	44562
1114	352	794	581	152	1555	1533	44720
1115	352	794	581	153	1554	1533	44764
1116	350	795	581	153	1554	1533	44689
1117	350	795	581	152	1553	1533	44498
1118	350	795	581	152	1554	1534	44208
1119	352	795	581	152	1554	1533	43850
1120	355	795	581	152	1555	1533	43468
1121	357	795	581	153	1555	1534	43108
1122	358	795	581	153	1555	1534	42811
1123	358	795	581	152	1555	1534	42608
1124	359	795	581	153	1555	1534	42515
1125	359	795	581	153	1554	1534	42530
1126	359	796	581	153	1554	1534	42643
1127	360	796	581	153	1553	1534	42826
1128	360	796	581	153	1553	1534	43045
1129	360	797	581	153	1553	1534	43265
1130	360	797	581	153	1554	1534	43448
1131	360	798	581	153	1555	1534	43564
1132	360	798	581	153	1555	1533	43593
1133	361	798	581	152	1555	1534	43525
1134	361	798	581	152	1555	1534	43362
1135	361	798	581	152	1554	1534	43110
1136	361	799	581	152	1554	1534	42785
1137	360	799	581	152	1554	1534	42405
1138	360	799	581	153	1554	1534	41989
1139	360	800	581	152	1554	1534	41555
1140	360	800	581	153	1553	1533	41124
1141	360	800	581	153	1554	1533	40716
1142	360	800	581	153	1553	1533	40353
1143	360	800	581	153	1554	1533	40057
1144	360	800	581	153	1554	1533	39844
1145	360	800	581	152	1554	1533	39729
1146	359	801	581	152	1554	1533	39722
1147	359	801	581	153	1554	1533	39843
1148	359	801	581	152	1554	1534	40049
1149	359	801	581	153	1553	1533	40342
1150	360	801	581	153	1554	1533	40689
1151	362	800	581	153	1553	1533	41051
1152	366	800	581	153	1554	1533	41382
1153	367	800	581	153	1554	1533	41625
1154	369	799	581	153	1555	1533	41771
1155	369	799	581	153	1555	1533	41781
1156	370	799	581	153	1553	1533	41639
1157	370	799	581	153	1553	1533	41339
1158	370	799	581	153	1553	1533	40945
1159	371	798	581	153	1554	1534	40485
1160	371	798	581	153	1554	1534	40009
1161	371	798	581	153	1554	1534	39561
1162	372	797	581	153	1555	1534	39177
1163	372	797	581	152	1554	1534	38888
1164	372	796	581	152	1555	1534	38671
1165	372	796	581	152	1555	1534	38533
1166	372	796	581	152	1555	1534	38468
1167	372	796	581	152	1555	1533	38465
1168	372	796	581	152	1555	1534	38514
1169	372	795	581	152	1555	1534	38603
1170	372	795	581	152	1555	1534	38723
1171	372	795	581	152	1555	1534	38861
1172	371	794	581	152	1555	1534	39007
1173	371	794	581	152	1555	1534	39154
1174	371	794	581	152	1553	1534	39302
1175	371	793	581	152	1553	1534	39458
1176	372	793	581	152	1554	1534	39630
1177	373	793	581	153	1553	1534	39829
1178	372	794	581	153	1553	1533	40034
1179	372	794	581	153	1553	1533	40242
1180	371	794	581	153	1554	1534	40436
1181	370	794	581	153	1554	1533	40597
1182	370	795	581	153	1554	1533	40712
1183	370	795	581	152	1555	1534	40767
1184	372	795	581	152	1555	1534	40750
1185	372	795	581	152	1555	1534	40750
1186	375	795	581	152	1553	1534	40478
1187	379	795	581	152	1554	1534	40478
1188	380	795	581	152	1555	1534	39901
1189	381	795	581	152	1555	1534	39522
1190	381	795	581	152	1555	1534	39107
1191	381	795	581	152	1555	1533	39107
1192	382	796	581	153	1555	1533	38170
1193	383	796	581	153	1554	1533	37647
1194	383	796	581	153	1553	1533	37647
1195	383	796	581	153	1554	1533	36487
1196	384	796	581	153	1554	1533	35864
1197	384	796	581	153	1554	1533	35864
1198	384	797	581	153	1554	1533	34622
1199	384	798	581	152	1555	1533	34062
1200	384	798	581	152	1555	1534	33566
1201	385	798	581	152	1555	1534	33163
1202	385	799	581	152	1554	1534	32872
1203	385	799	581	153	1553	1533	32872
1204	385	799	581	153	1553	1533	32670
1205	384	800	581	153	1554	1533	32768
1206	384	800	581	153	1554	1533	32985
1207	384	800	581	153	1555	1533	33303
1208	384	800	581	153	1554	1533	33702
1209	384	800	581	153	1554	1533	33702
1210	384	800	581	153	1554	1533	34649
1211	383	800	581	153	1555	1533	35145
1212	383	800	581	152	1554	1533	35628
1213	383	800	581	153	1553	1533	36077
1214	383	800	581	152	1553	1533	36473
1215	384	800	581	152	1553	1533	36473
1216	384	800	581	152	1555	1533	37018
1217	383	800	581	152	1554	1533	37133
1218	383	800	581	152	1554	1533	37122
1219	383	800	581	152	1555	1534	36979
1220	383	800	581	152	1555	1533	36702
1221	388	799	581	152	1555	1534	36303
1222	389	799	581	152	1555	1534	35797
1223	390	799	581	152	1555	1534	35206
1224	390	798	581	152	1554	1534	34558
1225	390	798	581	152	1554	1534	33886
1226	390	798	581	152	1553	1534	33229
1227	390	798	581	152	1554	1533	33229
1228	391	798	581	153	1553	1533	32092
1229	391	798	581	153	1553	1533	31676
1230	391	797	581	153	1553	1533	31401
1231	391	797	581	153	1554	1533	31298
1232	391	797	581	153	1555	1533	31355
1233	391	796	581	153	1555	1533	31355
1234	392	796	581	153	1554	1533	31900
1235	391	796	581	153	1553	1533	32330
1236	391	796	581	153	1552	1533	32813
1237	391	795	581	153	1553	1533	33306
1238	391	795	581	153	1553	1533	33770
1239	391	795	581	153	1554	1533	33770
1240	391	795	581	153	1554	1533	34491
1241	390	794	581	153	1553	1533	34712
1242	390	794	581	153	1555	1533	34871
1243	390	793	581	153	1555	1534	35001
1244	390	793	581	153	1555	1534	35148
1245	391	793	581	153	1553	1534	35355
1246	392	793	581	153	1553	1534	35659
1247	393	792	581	153	1553	1534	36077
1248	392	793	581	153	1553	1534	36612
1249	392	793	581	153	1553	1534	37239
1250	393	793	581	153	1553	1533	37916
1251	393	793	581	153	1553	1533	38588
1252	394	794	581	153	1553	1533	39194
1253	394	794	581	153	1553	1533	39672
1254	394	794	581	153	1554	1533	39962
1255	392	795	581	153	1554	1533	40021
1256	392	795	581	153	1553	1533	39825
1257	393	795	581	153	1553	1533	39375
1258	395	795	581	153	1553	1534	38695
1259	399	795	581	153	1554	1534	37836
1260	400	796	581	153	1554	1534	36861
1261	401	795	581	153	1553	1533	35846
1262	401	796	581	153	1553	1533	34861
1263	402	796	581	153	1554	1533	33972
1264	402	796	581	152	1555	1534	33231
1265	402	796	581	152	1555	1534	32675
1266	402	797	581	152	1554	1534	32317
1267	403	797	581	153	1554	1534	32155
1268	403	798	581	153	1553	1534	32167
1269	403	798	581	152	1554	1534	32323
1270	403	798	581	152	1555	1534	32582
1271	403	799	581	153	1554	1534	32899
1272	403	799	581	152	1553	1534	33232
1273	403	799	581	153	1554	1534	33543
1274	403	800	581	153	1554	1534	33798
1275	403	800	581	152	1555	1534	33971
1276	403	800	581	153	1555	1534	34041
1277	403	800	581	153	1553	1533	33995
1278	403	800	581	153	1553	1533	33827
1279	402	800	581	153	1554	1533	33546
1280	402	800	581	153	1555	1533	33167
1281	402	800	581	153	1554	1533	32719
1282	402	800	581	153	1553	1533	32235
1283	402	800	581	153	1553	1533	31752
1284	401	800	581	153	1553	1533	31306
1285	404	799	581	153	1554	1533	30920
1286	405	800	581	153	1554	1533	30611
1287	405	800	581	153	1553	1533	30379
1288	406	799	581	153	1554	1533	30208
1289	406	799	581	152	1554	1533	30079
1290	405	800	581	152	1554	1533	29960
1291	405	800	581	152	1553	1533	29826
1292	406	799	581	152	1553	1533	29658
1293	406	799	581	153	1554	1533	29449
1294	406	799	581	153	1553	1533	29199
1295	404	799	581	152	1555	1533	28918
1296	405	799	581	152	1554	1533	28620
1297	405	798	581	153	1554	1533	28324
1298	407	798	581	153	1553	1533	28044
1299	412	797	581	153	1554	1533	27794
1300	413	797	581	152	1555	1534	27581
1301	414	796	581	152	1555	1534	27404
1302	414	796	581	152	1555	1534	27252
1303	415	796	581	152	1554	1534	27108
1304	415	796	581	153	1555	1534	26952
1305	415	795	581	152	1554	1534	26773
1306	415	795	581	152	1554	1534	26570
1307	416	795	581	152	1553	1534	26363
1308	416	795	581	153	1553	1533	26180
1309	416	795	581	153	1553	1533	26064
1310	416	794	581	153	1554	1533	26058
1311	416	794	581	153	1554	1533	26197
1312	416	794	581	153	1554	1533	26493
1313	416	794	581	153	1553	1533	26938
1314	416	794	581	153	1554	1533	27502
1315	416	794	581	153	1553	1533	28145
1316	416	794	581	153	1553	1533	28818
1317	416	794	581	153	1554	1533	29477
1318	415	795	581	153	1554	1533	30085
1319	415	794	581	153	1555	1534	30607
1320	415	795	581	153	1555	1533	31017
1321	415	795	581	153	1554	1533	31295
1322	415	795	581	153	1555	1533	31435
1323	414	795	581	153	1553	1533	31442
1324	414	795	581	153	1553	1533	31338
1325	414	795	581	153	1553	1533	31156
1326	415	795	581	153	1554	1533	30935
1327	417	795	581	153	1554	1533	30705
1328	416	796	581	153	1555	1534	30489
1329	417	796	581	153	1555	1534	30297
1330	417	797	581	153	1555	1534	30127
1331	417	797	581	153	1554	1534	29972
1332	417	798	581	153	1553	1534	29826
1333	418	798	581	153	1553	1534	29683
1334	418	798	581	152	1553	1534	29537
1335	418	798	581	153	1553	1534	29377
1336	418	799	581	153	1553	1533	29198
1337	418	800	581	153	1553	1533	28995
1338	419	800	581	153	1553	1533	28770
1339	420	800	581	153	1555	1533	28527
1340	425	800	581	153	1555	1534	28274
1341	425	800	581	153	1555	1533	28022
1342	426	800	581	152	1555	1534	27777
1343	426	800	581	152	1554	1534	27545
1344	427	800	581	152	1554	1533	27330
1345	427	800	581	152	1553	1533	27135
1346	427	800	581	153	1553	1533	26966
1347	427	800	581	153	1553	1533	26835
1348	427	800	581	153	1553	1533	26756
1349	427	800	581	153	1554	1533	26741
1350	427	800	581	153	1554	1533	26795
1351	427	800	581	153	1554	1533	26916
1352	427	800	581	153	1554	1533	27094
1353	427	800	581	153	1554	1534	27313
1354	427	800	581	153	1553	1533	27564
1355	427	800	581	152	1554	1534	27839
1356	427	799	581	152	1553	1533	28133
1357	427	799	581	152	1554	1533	28442
1358	427	799	581	152	1553	1534	28762
1359	427	799	581	152	1554	1534	29089
1360	426	799	581	153	1554	1533	29410
1361	426	798	581	152	1554	1534	29704
1362	426	798	581	153	1554	1533	29951
1363	425	798	581	152	1555	1534	30127
1364	421	798	581	153	1554	1534	30206
1365	422	798	581	153	1553	1534	30164
1366	423	797	581	153	1553	1534	29991
1367	423	797	581	153	1554	1534	29676
1368	425	797	581	153	1555	1534	29216
1369	427	796	581	153	1555	1534	28620
1370	429	796	581	153	1555	1534	27905
1371	431	795	581	153	1553	1533	27105
1372	434	795	581	153	1553	1533	26257
1373	437	794	581	153	1553	1533	25406
1374	441	794	581	153	1555	1533	24594
1375	442	794	581	153	1555	1533	23854
1376	443	794	581	153	1556	1533	23211
1377	444	793	581	153	1555	1533	22674
1378	445	793	581	152	1555	1533	22245
1379	445	793	581	152	1555	1534	21917
1380	446	793	581	152	1555	1534	21684
1381	447	793	581	152	1554	1534	21540
1382	447	793	581	152	1553	1534	21484
1383	447	793	581	152	1553	1534	21515
1384	447	793	581	152	1554	1534	21631
1385	447	793	581	152	1555	1534	21826
1386	448	794	581	153	1554	1534	22091
1387	448	794	581	153	1554	1534	22417
1388	448	794	581	152	1554	1534	22792
1389	448	794	581	152	1555	1534	23202
1390	448	794	581	152	1555	1534	23632
1391	448	794	581	152	1554	1534	24061
1392	448	794	581	153	1554	1533	24466
1393	447	795	581	153	1554	1533	24823
1394	447	795	581	153	1553	1533	25108
1395	447	795	581	153	1554	1533	25304
1396	447	796	581	153	1555	1533	25401
1397	447	796	581	153	1555	1533	25398
1398	447	796	581	153	1554	1533	25295
1399	446	796	581	153	1553	1533	25114
1400	446	797	581	153	1553	1533	24879
1401	445	798	581	153	1554	1534	24615
1402	445	798	581	153	1555	1534	24347
1403	445	798	581	153	1553	1534	24100
1404	444	798	581	153	1554	1533	23893
1405	444	798	581	153	1555	1534	23737
1406	443	799	581	153	1555	1534	23630
1407	443	799	581	152	1555	1534	23562
1408	442	799	581	152	1555	1534	23524
1409	442	800	581	152	1555	1534	23489
1410	442	800	581	153	1553	1534	23444
1411	441	800	581	152	1553	1534	23381
1412	440	800	581	153	1553	1534	23297
1413	440	800	581	153	1553	1533	23202
1414	440	800	581	153	1553	1533	23107
1415	439	801	581	153	1553	1533	23040
1416	438	801	581	153	1553	1533	23027
1417	438	801	581	153	1553	1533	23096
1418	438	800	581	153	1553	1533	23269
1419	436	801	581	153	1553	1533	23560
1420	435	801	581	153	1553	1532	23974
1421	435	801	581	153	1553	1532	24509
1422	435	801	581	153	1553	1532	25165
1423	436	800	581	153	1554	1532	25938
1424	438	800	581	153	1553	1532	26813
1425	443	799	581	153	1554	1533	27757
1426	442	799	581	153	1553	1533	28723
1427	443	799	581	153	1553	1532	29652
1428	443	799	581	153	1553	1532	30483
1429	443	799	581	153	1553	1532	31158
1430	443	798	581	153	1554	1532	31643
1431	443	798	581	153	1554	1532	31931
1432	443	798	581	153	1553	1532	32033
1433	443	798	581	153	1553	1532	31981
1434	443	797	581	153	1553	1533	31819
