#  Sample no 6 : Stan4
#  Number of scans: 2923
#  B=	150 - -1	286 - -1	1302 - -1
#  P=	163 - 277	286 - 1287	1789 - 2857
# 
#t [s]	Oxid.tube C	Postcomb.tube C	Flow N<sub>2</sub> ml/min	Flow lance ml/min	Input mbar	Output mbar	IR detect. unit
1430	468	794	581	152	1557	1537	19393
1431	469	794	581	152	1557	1537	19098
1432	469	793	581	152	1557	1537	18749
1433	469	794	581	152	1556	1537	18364
1434	469	794	581	152	1557	1536	17967
1435	469	793	581	152	1556	1536	17579
1436	470	793	581	152	1557	1536	17221
1437	470	793	581	152	1557	1537	16909
1438	470	794	581	151	1558	1537	16652
1439	470	794	581	152	1557	1536	16451
1440	471	794	581	152	1557	1536	16302
1441	474	794	581	152	1556	1536	16196
1442	475	794	581	152	1557	1536	16129
1443	475	795	581	152	1557	1536	16094
1444	476	795	581	152	1558	1536	16090
1445	476	795	581	152	1558	1536	16115
1446	476	795	581	152	1558	1536	16163
1447	476	795	581	151	1558	1537	16232
1448	476	795	581	151	1559	1538	16313
1449	477	796	581	151	1559	1538	16405
1450	476	796	581	151	1558	1538	16495
1451	476	796	581	151	1557	1537	16578
1452	475	796	581	152	1557	1537	16644
1453	475	797	581	151	1558	1537	16690
1454	475	797	581	152	1558	1537	16715
1455	475	797	581	152	1558	1536	16725
1456	475	798	581	152	1557	1536	16732
1457	472	798	581	152	1557	1536	16753
1458	473	798	581	152	1557	1536	16806
1459	475	799	581	152	1557	1536	16903
1460	476	799	581	152	1558	1537	17054
1461	478	799	581	152	1558	1536	17257
1462	479	800	581	151	1559	1537	17501
1463	480	800	581	152	1558	1536	17772
1464	480	800	581	152	1558	1536	18050
1465	480	800	581	151	1557	1536	18320
1466	480	800	581	151	1558	1537	18569
1467	480	800	581	151	1557	1536	18785
1468	483	800	581	152	1557	1536	18958
1469	481	800	581	152	1557	1536	19078
1470	481	801	581	152	1557	1536	19136
1471	481	801	581	152	1557	1536	19132
1472	481	801	581	152	1557	1536	19066
1473	481	800	581	152	1557	1536	18944
1474	480	801	581	152	1557	1536	18772
1475	479	800	581	152	1558	1537	18556
1476	479	801	581	152	1558	1537	18298
1477	480	801	581	152	1557	1536	18004
1478	482	801	581	152	1556	1536	17678
1479	484	800	581	152	1557	1536	17330
1480	488	799	581	152	1558	1537	16970
1481	489	799	581	152	1558	1537	16616
1482	490	799	581	152	1558	1536	16293
1483	490	799	581	152	1558	1536	16022
1484	490	798	581	151	1558	1537	15824
1485	490	798	581	151	1558	1537	15710
1486	490	798	581	151	1558	1537	15684
1487	490	798	581	151	1558	1537	15741
1488	490	797	581	151	1558	1537	15869
1489	489	797	581	151	1558	1537	16050
1490	490	797	581	151	1558	1537	16266
1491	490	796	581	151	1557	1537	16496
1492	490	796	581	151	1558	1537	16721
1493	490	796	581	152	1557	1537	16925
1494	490	796	581	151	1558	1537	17094
1495	489	795	581	151	1557	1537	17222
1496	489	795	581	151	1557	1536	17311
1497	489	795	581	151	1557	1537	17367
1498	488	795	581	151	1558	1537	17405
1499	489	795	581	151	1558	1537	17439
1500	489	795	581	151	1558	1537	17484
1501	490	795	581	151	1558	1537	17545
1502	493	794	581	151	1558	1537	17623
1503	494	794	581	151	1558	1537	17713
1504	494	793	581	151	1557	1537	17804
1505	494	793	581	151	1559	1537	17886
1506	494	793	581	151	1560	1537	17946
1507	494	793	581	151	1560	1537	17968
1508	494	793	581	151	1558	1537	17940
1509	494	793	581	151	1557	1537	17852
1510	493	794	581	151	1557	1537	17699
1511	493	794	581	151	1559	1537	17485
1512	493	793	581	151	1558	1537	17225
1513	492	794	581	152	1558	1536	16936
1514	492	794	581	152	1556	1536	16640
1515	492	794	581	151	1558	1536	16357
1516	493	795	581	152	1558	1537	16101
1517	495	794	581	152	1558	1537	15886
1518	496	795	581	152	1557	1536	15722
1519	495	795	581	152	1557	1536	15619
1520	496	795	581	152	1557	1536	15580
1521	496	796	581	151	1558	1537	15604
1522	496	796	581	152	1558	1537	15681
1523	496	796	581	152	1557	1536	15799
1524	496	796	581	151	1558	1537	15941
1525	496	797	581	152	1557	1537	16100
1526	496	798	581	151	1557	1537	16263
1527	498	797	581	152	1556	1537	16427
1528	497	798	581	152	1556	1536	16589
1529	498	798	581	152	1556	1536	16741
1530	499	799	581	152	1557	1536	16874
1531	500	799	581	152	1558	1536	16978
1532	500	800	581	151	1558	1537	17043
1533	501	800	581	152	1557	1536	17063
1534	501	800	581	152	1557	1537	17040
1535	501	800	581	151	1557	1537	16980
1536	502	800	581	151	1558	1537	16890
1537	499	800	581	151	1557	1537	16781
1538	499	801	581	152	1558	1536	16662
1539	500	801	581	152	1558	1537	16545
1540	502	801	581	151	1558	1537	16440
1541	506	801	581	151	1558	1537	16359
1542	507	801	581	152	1557	1537	16310
1543	507	801	581	152	1557	1537	16294
1544	507	800	581	152	1557	1537	16304
1545	507	800	581	151	1558	1537	16321
1546	507	800	581	152	1557	1537	16328
1547	507	800	581	152	1557	1536	16303
1548	507	800	581	152	1556	1536	16230
1549	507	800	581	152	1557	1536	16101
1550	507	800	581	152	1557	1536	15915
1551	507	800	581	152	1557	1536	15678
1552	507	800	581	152	1556	1536	15397
1553	506	799	581	152	1556	1536	15082
1554	506	799	581	152	1557	1536	14738
1555	505	799	581	152	1558	1537	14375
1556	505	799	581	152	1557	1536	13997
1557	507	798	581	152	1556	1536	13612
1558	507	798	581	152	1556	1536	13229
1559	507	797	581	152	1555	1536	12856
1560	507	797	581	152	1557	1536	12504
1561	508	797	581	152	1556	1536	12182
1562	509	797	581	152	1557	1536	11898
1563	509	797	581	152	1557	1536	11660
1564	509	796	581	152	1557	1536	11473
1565	509	796	581	151	1558	1536	11341
1566	509	796	581	152	1557	1537	11263
1567	507	796	581	151	1558	1537	11237
1568	507	796	581	152	1557	1537	11258
1569	508	796	581	152	1557	1537	11317
1570	509	795	581	152	1557	1537	11404
1571	511	795	581	152	1557	1537	11505
1572	515	794	581	152	1557	1536	11606
1573	516	794	581	152	1557	1536	11692
1574	516	793	581	152	1557	1536	11752
1575	517	793	581	151	1558	1536	11781
1576	517	793	581	151	1559	1537	11774
1577	517	793	581	151	1559	1537	11735
1578	517	793	581	152	1557	1536	11670
1579	517	792	581	152	1557	1537	11588
1580	517	792	581	151	1557	1537	11497
1581	516	793	581	152	1558	1536	11404
1582	516	793	581	152	1558	1536	11315
1583	516	793	581	152	1557	1536	11238
1584	516	793	581	152	1556	1536	11176
1585	515	793	581	152	1557	1536	11132
1586	515	793	581	152	1557	1537	11112
1587	516	793	581	152	1558	1537	11118
1588	516	793	581	152	1557	1537	11152
1589	516	793	581	152	1557	1537	11207
1590	517	794	581	152	1557	1537	11275
1591	517	795	581	152	1557	1537	11344
1592	519	795	581	152	1557	1537	11402
1593	520	795	581	152	1557	1537	11436
1594	520	795	581	152	1556	1536	11436
1595	520	796	581	152	1557	1536	11395
1596	520	796	581	152	1557	1536	11306
1597	517	797	581	152	1558	1536	11167
1598	517	797	581	152	1558	1536	10980
1599	518	797	581	152	1558	1537	10751
1600	520	798	581	151	1559	1537	10489
1601	523	797	581	151	1558	1537	10208
1602	524	798	581	151	1558	1537	9925
1603	524	798	581	151	1557	1537	9654
1604	524	798	581	151	1557	1536	9406
1605	524	799	581	151	1557	1537	9184
1606	524	799	581	151	1558	1536	8991
1607	524	799	581	151	1558	1536	8823
1608	524	800	581	151	1557	1536	8676
1609	524	800	581	152	1557	1536	8545
1610	523	800	581	152	1557	1536	8427
1611	523	800	581	152	1556	1536	8323
1612	523	801	581	152	1556	1535	8232
1613	522	801	581	152	1557	1536	8156
1614	525	800	581	152	1558	1536	8098
1615	523	801	581	152	1558	1536	8064
1616	524	800	581	152	1556	1535	8055
1617	524	800	581	152	1556	1536	8070
1618	524	801	581	152	1556	1536	8106
1619	525	801	581	152	1557	1536	8156
1620	526	801	581	152	1557	1536	8218
1621	527	801	581	152	1557	1536	8281
1622	528	800	581	152	1556	1536	8339
1623	528	800	581	152	1557	1536	8387
1624	528	800	581	152	1557	1536	8424
1625	528	800	581	152	1558	1536	8446
1626	528	800	581	152	1558	1537	8451
1627	526	800	581	152	1557	1537	8439
1628	526	800	581	152	1557	1536	8412
1629	527	800	581	152	1557	1537	8369
1630	528	800	581	151	1558	1537	8314
1631	533	799	581	151	1558	1537	8250
1632	534	798	581	152	1558	1537	8178
1633	535	798	581	152	1557	1536	8100
1634	535	798	581	152	1557	1536	8012
1635	535	798	581	152	1557	1536	7913
1636	535	797	581	152	1557	1536	7798
1637	535	797	581	152	1557	1536	7669
1638	535	796	581	152	1558	1536	7520
1639	534	796	581	152	1558	1536	7359
1640	534	796	581	151	1559	1537	7188
1641	534	796	581	152	1558	1537	7011
1642	533	795	581	152	1558	1537	6839
1643	533	795	581	151	1557	1537	6681
1644	532	795	581	152	1557	1537	6552
1645	532	795	581	152	1557	1536	6459
1646	531	794	581	152	1557	1536	6409
1647	532	794	581	152	1558	1536	6406
1648	532	793	581	152	1558	1536	6448
1649	534	793	581	152	1558	1536	6527
1650	534	793	581	151	1558	1537	6630
1651	535	793	581	152	1558	1537	6742
1652	536	793	581	151	1557	1537	6848
1653	536	793	581	152	1557	1537	6934
1654	536	793	581	152	1557	1536	6987
1655	535	794	581	151	1557	1537	7002
1656	535	793	581	152	1558	1537	6976
1657	537	793	581	152	1558	1536	6913
1658	535	794	581	152	1557	1537	6820
1659	536	794	581	152	1557	1537	6709
1660	540	793	581	151	1558	1537	6589
1661	537	794	581	151	1558	1537	6473
1662	538	795	581	151	1558	1537	6365
1663	538	795	581	152	1557	1536	6270
1664	538	795	581	152	1556	1536	6187
1665	537	795	581	152	1556	1536	6114
1666	537	796	581	152	1556	1535	6047
1667	539	796	581	152	1557	1536	5982
1668	539	796	581	152	1557	1535	5918
1669	539	796	581	152	1558	1535	5853
1670	540	797	581	152	1557	1535	5791
1671	541	798	581	152	1557	1536	5733
1672	543	798	581	152	1556	1536	5682
1673	544	798	581	152	1557	1536	5641
1674	544	798	581	152	1557	1536	5612
1675	544	798	581	152	1558	1536	5598
1676	544	799	581	151	1558	1536	5601
1677	544	799	581	152	1557	1536	5622
1678	544	799	581	152	1557	1536	5660
1679	544	800	581	152	1557	1536	5712
1680	541	800	581	152	1557	1536	5773
1681	542	800	581	151	1558	1536	5833
1682	543	801	581	152	1558	1536	5886
1683	547	800	581	152	1557	1536	5922
1684	548	800	581	152	1557	1536	5934
1685	548	800	581	152	1557	1536	5918
1686	548	800	581	152	1557	1536	5873
1687	548	800	581	151	1557	1536	5800
1688	548	800	581	151	1559	1536	5702
1689	548	800	581	151	1559	1537	5583
1690	548	800	581	151	1558	1536	5450
1691	547	800	581	151	1558	1536	5311
1692	547	800	581	151	1557	1536	5174
1693	546	800	581	151	1557	1537	5047
1694	549	799	581	152	1556	1537	4934
1695	546	799	581	152	1556	1536	4836
1696	546	799	581	152	1556	1536	4753
1697	550	798	581	152	1557	1536	4682
1698	550	798	581	152	1557	1536	4621
1699	550	798	581	152	1556	1536	4566
1700	550	798	581	152	1557	1536	4518
1701	550	798	581	152	1557	1536	4473
1702	550	798	581	152	1557	1536	4431
1703	550	798	581	152	1557	1536	4393
1704	550	797	581	152	1556	1536	4360
1705	550	797	581	152	1557	1536	4331
1706	550	796	581	152	1555	1536	4307
1707	548	797	581	152	1557	1536	4286
1708	547	797	581	152	1557	1536	4266
1709	548	796	581	152	1558	1537	4247
1710	549	796	581	152	1557	1536	4224
1711	550	796	581	152	1558	1536	4195
1712	552	796	581	152	1558	1536	4160
1713	557	795	581	152	1558	1536	4121
1714	558	794	581	152	1557	1536	4081
1715	558	794	581	152	1556	1535	4045
1716	558	793	581	152	1557	1535	4015
1717	558	793	581	152	1557	1535	3999
1718	558	794	581	152	1557	1535	3996
1719	558	793	581	152	1557	1535	4008
1720	558	793	581	152	1557	1535	4031
1721	558	793	581	152	1558	1536	4068
1722	558	793	581	151	1558	1536	4112
1723	557	793	581	151	1558	1537	4166
1724	557	793	581	152	1558	1536	4224
1725	556	793	581	151	1557	1536	4286
1726	556	793	581	152	1556	1536	4349
1727	558	792	581	151	1557	1536	4409
1728	558	792	581	151	1557	1536	4463
1729	558	793	581	152	1557	1535	4509
1730	557	793	581	152	1558	1535	4541
1731	558	793	581	152	1557	1535	4559
1732	559	794	581	152	1557	1535	4559
1733	559	794	581	152	1556	1536	4539
1734	559	795	581	151	1557	1536	4502
1735	559	795	581	152	1557	1536	4446
1736	559	795	581	152	1556	1536	4376
1737	558	796	581	152	1555	1536	4296
1738	558	796	581	152	1557	1536	4213
1739	558	796	581	152	1557	1536	4132
1740	559	797	581	152	1557	1536	4060
1741	560	797	581	152	1557	1536	4003
1742	565	797	581	151	1558	1536	3963
1743	566	797	581	151	1558	1536	3943
1744	566	798	581	152	1557	1536	3936
1745	567	798	581	152	1556	1536	3947
1746	567	798	581	152	1557	1536	3968
1747	566	798	581	152	1557	1536	3993
1748	566	799	581	152	1558	1536	4017
1749	566	799	581	152	1557	1536	4038
1750	566	799	581	152	1559	1536	4054
1751	565	800	581	152	1558	1536	4067
1752	565	800	581	152	1558	1536	4074
1753	566	800	581	151	1558	1536	4078
1754	565	800	581	151	1557	1536	4083
1755	565	800	581	151	1558	1536	4088
1756	565	801	581	152	1556	1536	4098
1757	565	800	581	152	1556	1535	4111
1758	568	800	581	152	1555	1535	4130
1759	568	800	581	152	1556	1535	4154
1760	567	800	581	152	1557	1536	4181
1761	570	800	581	152	1557	1535	4210
1762	568	800	581	152	1557	1535	4239
1763	568	800	581	152	1557	1535	4265
1764	568	800	581	152	1557	1536	4286
1765	568	800	581	152	1557	1536	4300
1766	567	800	581	152	1556	1536	4304
1767	567	800	581	152	1557	1536	4299
1768	568	800	581	152	1557	1536	4281
1769	569	799	581	152	1557	1536	4253
1770	570	800	581	152	1555	1536	4213
1771	571	799	581	152	1556	1536	4164
1772	574	798	581	152	1557	1536	4106
1773	575	798	581	152	1558	1536	4043
1774	575	798	581	151	1559	1537	3979
1775	575	798	581	152	1558	1536	3915
1776	575	798	581	152	1556	1536	3857
1777	575	797	581	151	1556	1536	3804
1778	575	797	581	151	1556	1536	3761
1779	574	796	581	151	1558	1536	3726
1780	574	796	581	152	1557	1536	3700
1781	574	796	581	152	1557	1535	3681
1782	575	795	581	152	1556	1535	3667
1783	575	795	581	152	1557	1535	3654
1784	576	794	581	152	1556	1535	3644
1785	573	795	581	152	1557	1535	3632
1786	574	795	581	152	1557	1535	3620
1787	575	794	581	152	1558	1536	3607
1788	575	794	581	152	1558	1536	3597
1789	575	794	581	151	1557	1537	3592
1790	575	794	581	151	1557	1537	3593
1791	577	795	581	151	1556	1537	3604
1792	577	795	581	151	1556	1537	3629
1793	580	794	581	152	1555	1536	3665
1794	582	794	581	152	1557	1536	3711
1795	582	794	581	152	1557	1536	3765
1796	582	794	581	152	1558	1536	3827
1797	582	794	581	151	1558	1536	3889
1798	581	794	581	151	1559	1536	3947
1799	581	794	581	151	1559	1537	3997
1800	580	795	581	151	1558	1537	4039
1801	580	795	581	151	1556	1536	4067
1802	580	795	581	151	1556	1536	4081
1803	582	795	581	151	1556	1536	4081
1804	582	795	581	151	1558	1536	4067
1805	582	795	581	151	1558	1536	4040
1806	580	796	581	152	1556	1536	4004
1807	581	796	581	152	1555	1535	3961
1808	581	796	581	152	1555	1535	3915
1809	581	798	581	151	1557	1536	3868
1810	582	798	581	151	1558	1537	3824
1811	583	798	581	151	1557	1536	3786
1812	587	798	581	152	1557	1536	3754
1813	588	798	581	151	1556	1536	3734
1814	588	798	581	151	1556	1536	3725
1815	588	799	581	151	1557	1536	3727
1816	588	799	581	151	1557	1536	3727
1817	588	799	581	151	1559	1536	3767
1818	587	799	581	151	1558	1536	3803
1819	587	800	581	151	1558	1536	3847
1820	586	800	581	151	1557	1536	3847
1821	586	800	581	151	1557	1536	3952
1822	586	800	581	151	1556	1536	4003
1823	585	800	581	151	1556	1535	4047
1824	586	800	581	152	1556	1535	4079
1825	586	800	581	152	1556	1535	4079
1826	586	800	581	152	1556	1535	4098
1827	587	800	581	152	1557	1535	4081
1828	588	800	581	152	1557	1535	4047
1829	589	800	581	152	1558	1536	4047
1830	593	799	581	152	1557	1536	3939
1831	594	799	581	152	1557	1536	3872
1832	594	799	581	152	1557	1536	3872
1833	594	799	581	151	1558	1536	3739
1834	594	798	581	151	1558	1537	3684
1835	594	798	581	151	1558	1537	3646
1836	593	798	581	151	1557	1536	3629
1837	593	798	581	151	1557	1536	3638
1838	592	798	581	151	1557	1536	3638
1839	592	797	581	151	1557	1536	3720
1840	591	797	581	152	1556	1536	3785
1841	594	796	581	152	1556	1535	3857
1842	591	797	581	152	1556	1536	3929
1843	592	796	581	152	1556	1536	3992
1844	592	796	581	152	1556	1536	3992
1845	592	796	581	152	1555	1535	4069
1846	592	796	581	152	1557	1536	4077
1847	592	796	581	152	1557	1535	4064
1848	593	796	581	152	1557	1536	4033
1849	595	795	581	152	1557	1536	3990
1850	599	795	581	151	1557	1536	3946
1851	600	794	581	151	1558	1536	3908
1852	600	793	581	151	1559	1536	3885
1853	600	793	581	151	1558	1537	3884
1854	600	793	581	151	1557	1536	3909
1855	600	793	581	151	1556	1536	3957
1856	599	793	581	151	1557	1537	3957
1857	599	793	581	151	1558	1537	4100
1858	598	793	581	151	1558	1537	4180
1859	598	793	581	151	1558	1536	4256
1860	598	793	581	151	1558	1536	4321
1861	597	793	581	151	1557	1536	4373
1862	600	792	581	151	1557	1536	4373
1863	597	793	581	151	1557	1536	4427
1864	598	793	581	151	1556	1536	4432
1865	598	794	581	151	1555	1535	4426
1866	598	794	581	151	1556	1535	4414
1867	598	794	581	151	1556	1536	4400
1868	598	795	581	152	1557	1536	4400
1869	598	795	581	152	1557	1536	4390
1870	600	795	581	152	1556	1536	4399
1871	604	795	581	152	1556	1536	4418
1872	605	795	581	152	1557	1536	4448
1873	606	796	581	152	1557	1536	4486
1874	606	796	581	152	1557	1536	4486
1875	606	796	581	152	1557	1536	4580
1876	605	796	581	152	1557	1535	4632
1877	605	796	581	152	1557	1535	4684
1878	605	797	581	151	1558	1536	4736
1879	604	797	581	151	1558	1536	4784
1880	604	798	581	151	1558	1536	4826
1881	603	798	581	151	1557	1536	4860
1882	603	798	581	151	1557	1536	4883
1883	604	799	581	151	1557	1536	4893
1884	604	799	581	151	1557	1536	4890
1885	605	799	581	151	1556	1536	4874
1886	604	800	581	152	1557	1536	4849
1887	605	800	581	152	1556	1536	4819
1888	605	801	581	151	1557	1536	4787
1889	606	801	581	152	1557	1536	4758
1890	606	801	581	151	1556	1535	4732
1891	609	801	581	151	1557	1536	4711
1892	610	801	581	152	1556	1535	4697
1893	610	801	581	151	1558	1536	4691
1894	610	801	581	152	1557	1536	4694
1895	610	801	581	152	1558	1536	4704
1896	610	801	581	152	1557	1536	4720
1897	607	801	581	152	1557	1536	4736
1898	608	801	581	152	1557	1536	4748
1899	610	801	581	152	1556	1535	4752
1900	612	801	581	151	1557	1536	4748
1901	612	801	581	152	1557	1536	4738
1902	612	801	581	151	1557	1536	4724
1903	612	800	581	152	1555	1535	4710
1904	611	800	581	152	1556	1535	4698
1905	611	800	581	151	1558	1536	4688
1906	610	800	581	151	1558	1536	4679
1907	613	799	581	151	1558	1536	4669
1908	613	799	581	151	1556	1536	4659
1909	614	799	581	152	1557	1536	4651
1910	613	799	581	151	1556	1536	4647
1911	613	799	581	151	1556	1536	4650
1912	613	799	581	151	1555	1536	4661
1913	613	798	581	152	1556	1535	4682
1914	611	798	581	152	1557	1535	4714
1915	611	798	581	151	1558	1536	4760
1916	612	798	581	151	1558	1535	4819
1917	613	798	581	151	1557	1536	4891
1918	615	798	581	151	1557	1536	4974
1919	620	796	581	151	1557	1536	5064
1920	620	796	581	151	1557	1536	5155
1921	620	796	581	151	1557	1536	5241
1922	620	795	581	151	1558	1536	5314
1923	620	795	581	151	1557	1535	5370
1924	620	795	581	152	1557	1536	5408
1925	620	795	581	152	1557	1535	5423
1926	619	794	581	151	1556	1536	5422
1927	618	794	581	152	1557	1536	5408
1928	618	794	581	152	1557	1536	5385
1929	621	793	581	152	1557	1536	5358
1930	619	794	581	152	1556	1536	5334
1931	620	794	581	152	1556	1536	5317
1932	619	794	581	152	1556	1536	5313
1933	619	794	581	152	1557	1536	5324
1934	621	794	581	151	1557	1536	5355
1935	622	794	581	152	1557	1536	5406
1936	622	794	581	152	1557	1536	5474
1937	621	794	581	151	1557	1536	5557
1938	619	795	581	151	1557	1536	5655
1939	620	795	581	151	1556	1536	5764
1940	621	795	581	151	1557	1536	5879
1941	625	795	581	151	1558	1536	5994
1942	625	795	581	151	1558	1535	6104
1943	625	795	581	151	1558	1536	6202
1944	625	795	581	151	1556	1536	6281
1945	625	795	581	152	1556	1535	6337
1946	624	795	581	151	1557	1536	6368
1947	625	795	581	151	1557	1536	6373
1948	624	796	581	151	1558	1536	6354
1949	625	796	581	151	1557	1536	6313
1950	627	796	581	151	1557	1536	6252
1951	624	797	581	151	1557	1536	6178
1952	624	797	581	151	1557	1536	6094
1953	627	797	581	151	1557	1536	6008
1954	624	798	581	151	1557	1536	5927
1955	624	799	581	151	1556	1536	5856
1956	625	799	581	151	1556	1536	5801
1957	626	799	581	151	1556	1536	5765
1958	626	800	581	151	1556	1536	5748
1959	627	800	581	151	1556	1536	5752
1960	628	800	581	151	1556	1536	5775
1961	630	800	581	151	1556	1536	5819
1962	630	801	581	151	1557	1536	5882
1963	630	801	581	151	1556	1536	5961
1964	630	801	581	152	1557	1536	6055
1965	630	801	581	151	1557	1536	6156
1966	629	801	581	151	1557	1536	6261
1967	626	801	581	151	1557	1536	6364
1968	628	802	581	152	1557	1535	6464
1969	629	801	581	152	1557	1536	6559
1970	632	801	581	151	1557	1536	6654
1971	634	800	581	152	1557	1536	6747
1972	634	800	581	151	1556	1535	6843
1973	634	800	581	151	1557	1536	6938
1974	634	800	581	151	1557	1536	7034
1975	633	800	581	151	1558	1536	7131
1976	633	800	581	151	1557	1536	7227
1977	635	799	581	151	1557	1536	7323
1978	635	799	581	151	1557	1536	7419
1979	635	799	581	151	1557	1536	7520
1980	636	799	581	151	1558	1537	7623
1981	636	798	581	151	1557	1536	7728
1982	634	799	581	151	1557	1537	7834
1983	634	798	581	151	1557	1537	7936
1984	636	798	581	151	1557	1536	8030
1985	635	798	581	151	1557	1537	8114
1986	634	798	581	151	1557	1537	8186
1987	635	798	581	151	1558	1537	8246
1988	635	797	581	151	1557	1536	8296
1989	636	797	581	151	1556	1536	8336
1990	638	797	581	151	1556	1536	8364
1991	639	796	581	152	1555	1535	8379
1992	639	796	581	152	1555	1536	8379
1993	639	796	581	152	1555	1535	8360
1994	638	796	581	152	1559	1535	8324
1995	638	795	581	151	1559	1536	8270
1996	639	795	581	151	1559	1536	8200
1997	635	795	581	151	1557	1536	8115
1998	635	795	581	151	1555	1536	8016
1999	636	795	581	151	1555	1536	7906
2000	638	795	581	151	1558	1536	7798
2001	640	794	581	151	1558	1536	7695
2002	643	793	581	151	1558	1536	7615
2003	644	793	581	152	1557	1535	7568
2004	644	793	581	151	1556	1535	7564
2005	643	793	581	151	1557	1536	7608
2006	643	793	581	151	1557	1536	7703
2007	643	793	581	151	1557	1536	7843
2008	642	793	581	151	1558	1536	8018
2009	643	793	581	151	1558	1536	8215
2010	642	793	581	151	1557	1536	8420
2011	643	794	581	151	1556	1536	8619
2012	645	793	581	151	1556	1536	8797
2013	645	793	581	152	1555	1536	8944
2014	643	793	581	152	1555	1535	9051
2015	642	795	581	152	1554	1535	9116
2016	642	795	581	152	1555	1535	9141
2017	644	795	581	152	1555	1535	9133
2018	645	796	581	152	1555	1535	9099
2019	645	796	581	152	1554	1534	9051
2020	646	796	581	152	1555	1535	9000
2021	648	797	581	152	1557	1536	8956
2022	649	797	581	152	1558	1536	8927
2023	649	797	581	152	1557	1536	8919
2024	648	798	581	152	1556	1536	8938
2025	648	798	581	151	1556	1536	8985
2026	648	798	581	151	1557	1537	9054
2027	645	799	581	151	1557	1537	9136
2028	646	799	581	151	1557	1536	9223
2029	647	799	581	151	1557	1536	9304
2030	650	800	581	151	1557	1536	9371
2031	652	800	581	151	1557	1536	9420
2032	652	800	581	151	1557	1536	9452
2033	651	800	581	151	1558	1536	9468
2034	651	800	581	151	1557	1536	9475
2035	650	800	581	151	1557	1535	9477
2036	650	800	581	151	1557	1536	9482
2037	652	800	581	151	1557	1535	9494
2038	650	801	581	151	1557	1535	9519
2039	650	801	581	151	1557	1535	9558
2040	651	801	581	151	1558	1536	9612
2041	652	801	581	151	1558	1536	9679
2042	652	801	581	151	1557	1536	9756
2043	652	801	581	151	1556	1536	9842
2044	651	800	581	151	1555	1536	9933
2045	652	800	581	151	1556	1536	10034
2046	652	800	581	151	1555	1536	10150
2047	652	800	581	152	1556	1535	10294
2048	652	800	581	151	1557	1535	10474
2049	653	800	581	151	1557	1535	10694
2050	654	800	581	151	1557	1535	10948
2051	658	799	581	151	1556	1535	11223
2052	659	799	581	151	1557	1536	11495
2053	659	799	581	151	1557	1536	11745
2054	659	798	581	151	1557	1536	11954
2055	659	798	581	151	1557	1536	12113
2056	658	798	581	151	1556	1536	12221
2057	658	798	581	151	1557	1536	12281
2058	655	798	581	151	1558	1536	12302
2059	656	797	581	151	1557	1536	12293
2060	658	797	581	151	1557	1535	12268
2061	660	796	581	151	1557	1535	12239
2062	660	796	581	151	1557	1536	12221
2063	660	796	581	151	1558	1536	12223
2064	659	796	581	151	1558	1536	12252
2065	659	795	581	151	1558	1536	12311
2066	658	795	581	151	1557	1536	12395
2067	660	794	581	151	1556	1536	12497
2068	660	794	581	152	1555	1535	12610
2069	658	794	581	152	1554	1535	12729
2070	662	793	581	152	1556	1535	12854
2071	661	794	581	152	1556	1535	12984
2072	661	794	581	152	1557	1535	13121
2073	660	794	581	152	1555	1535	13262
2074	661	794	581	152	1555	1535	13401
2075	661	794	581	152	1555	1535	13529
2076	660	794	581	151	1556	1535	13630
2077	659	795	581	151	1556	1535	13691
2078	660	795	581	151	1556	1535	13707
2079	660	795	581	151	1557	1536	13674
2080	662	795	581	151	1557	1536	13596
2081	663	795	581	151	1557	1535	13479
2082	668	794	581	151	1555	1535	13335
2083	668	795	581	151	1555	1535	13176
2084	668	795	581	151	1556	1535	13013
2085	668	795	581	151	1558	1536	12863
2086	668	795	581	151	1558	1536	12738
2087	667	795	581	151	1558	1536	12653
2088	666	795	581	151	1557	1536	12623
2089	666	796	581	151	1557	1537	12657
2090	668	795	581	151	1557	1537	12762
2091	666	796	581	151	1557	1537	12943
2092	669	796	581	151	1556	1536	13194
2093	666	797	581	151	1555	1536	13510
2094	666	798	581	151	1556	1536	13876
2095	666	798	581	151	1556	1536	14283
2096	667	798	581	151	1558	1536	14716
2097	666	799	581	151	1557	1536	15156
2098	667	799	581	151	1557	1535	15579
2099	668	800	581	151	1557	1536	15961
2100	668	800	581	151	1556	1536	16285
2101	670	800	581	151	1557	1536	16539
2102	673	800	581	151	1556	1535	16721
2103	674	800	581	151	1556	1535	16837
2104	674	800	581	151	1557	1535	16900
2105	673	800	581	151	1557	1535	16919
2106	673	800	581	151	1557	1535	16902
2107	670	801	581	151	1555	1535	16857
2108	671	801	581	151	1556	1535	16789
2109	673	801	581	151	1557	1535	16699
2110	675	800	581	151	1557	1536	16589
2111	675	800	581	152	1557	1535	16462
2112	675	800	581	152	1557	1535	16324
2113	674	800	581	151	1557	1536	16180
2114	673	800	581	151	1558	1536	16038
2115	673	800	581	151	1558	1537	15906
2116	675	799	581	151	1557	1536	15791
2117	675	799	581	151	1556	1536	15696
2118	675	799	581	151	1556	1536	15622
2119	676	799	581	151	1558	1536	15565
2120	675	799	581	151	1557	1536	15518
2121	676	799	581	151	1557	1536	15472
