#  Sample no 3 : Stan1
#  Number of scans: 2992
#  B=	150 - -1	278 - -1	1375 - -1
#  P=	162 - 269	374 - 1370	1410 - 2942
# 
#t [s]	Oxid.tube C	Postcomb.tube C	Flow N<sub>2</sub> ml/min	Flow lance ml/min	Input mbar	Output mbar	IR detect. unit
727	244	798	581	153	1567	1546	6809
728	244	798	581	153	1567	1545	6834
729	244	799	581	153	1567	1545	6848
730	243	799	581	153	1567	1545	6848
731	243	799	581	153	1567	1545	6839
732	243	800	581	153	1565	1545	6822
733	243	800	581	153	1565	1545	6805
734	243	800	581	154	1565	1544	6793
735	243	800	581	154	1567	1545	6793
736	243	800	581	154	1566	1545	6809
737	243	800	581	154	1566	1545	6850
738	243	800	581	154	1565	1545	6915
739	243	800	581	153	1566	1545	7009
740	243	800	581	153	1566	1546	7134
741	243	800	581	153	1566	1546	7292
742	241	800	581	153	1567	1546	7483
743	243	800	581	153	1567	1546	7706
744	243	800	581	153	1567	1546	7959
745	246	799	581	153	1566	1546	8242
746	244	799	581	153	1567	1546	8546
747	245	799	581	153	1566	1546	8868
748	245	799	581	153	1567	1546	9206
749	246	799	581	153	1566	1546	9554
750	246	798	581	153	1567	1546	9906
751	246	798	581	153	1566	1546	10255
752	247	798	581	153	1567	1546	10595
753	246	797	581	153	1566	1546	10919
754	244	798	581	153	1567	1546	11220
755	246	797	581	153	1567	1546	11494
756	247	796	581	153	1567	1546	11740
757	249	796	581	153	1567	1546	11954
758	249	795	581	153	1567	1546	12134
759	250	796	581	153	1567	1546	12279
760	250	796	581	153	1567	1546	12391
761	251	795	581	153	1567	1546	12472
762	251	795	581	153	1567	1546	12525
763	251	795	581	153	1567	1546	12555
764	252	795	581	153	1566	1546	12572
765	252	795	581	153	1567	1546	12586
766	252	794	581	153	1567	1546	12607
767	252	794	581	153	1567	1545	12643
768	253	794	581	153	1567	1546	12699
769	253	794	581	153	1567	1545	12780
770	253	794	581	153	1567	1546	12885
771	253	794	581	153	1567	1546	13011
772	252	793	581	153	1567	1546	13153
773	254	794	581	153	1567	1546	13304
774	254	794	581	153	1567	1546	13457
775	254	795	581	153	1567	1546	13605
776	253	794	581	153	1567	1546	13746
777	254	795	581	153	1567	1546	13876
778	254	795	581	153	1567	1546	13993
779	254	795	581	153	1567	1546	14094
780	254	796	581	153	1567	1546	14181
781	253	795	581	153	1567	1546	14252
782	253	795	581	153	1566	1545	14312
783	253	795	581	153	1566	1545	14366
784	255	796	581	153	1567	1545	14419
785	256	796	581	153	1567	1546	14475
786	256	795	581	153	1567	1546	14534
787	254	797	581	153	1567	1545	14600
788	255	798	581	153	1567	1546	14677
789	256	798	581	153	1567	1546	14771
790	255	798	581	153	1567	1546	14887
791	256	798	581	153	1566	1546	15031
792	256	799	581	153	1567	1546	15202
793	257	799	581	153	1567	1545	15396
794	254	799	581	153	1567	1545	15605
795	255	799	581	153	1567	1545	15819
796	257	799	581	153	1567	1545	16033
797	259	799	581	153	1567	1545	16241
798	260	800	581	153	1567	1545	16448
799	260	799	581	153	1568	1546	16651
800	260	799	581	153	1567	1546	16852
801	260	799	581	153	1567	1546	17049
802	261	799	581	153	1567	1546	17242
803	262	799	581	153	1567	1547	17427
804	262	799	581	153	1567	1547	17609
805	262	799	581	153	1567	1547	17795
806	263	799	581	153	1567	1547	17991
807	263	799	581	153	1567	1546	18196
808	263	799	581	153	1567	1547	18406
809	263	798	581	153	1567	1547	18615
810	264	798	581	153	1567	1546	18812
811	264	798	581	153	1568	1546	18988
812	264	798	581	153	1567	1546	19137
813	264	798	581	153	1567	1546	19258
814	264	797	581	153	1567	1546	19352
815	265	797	581	153	1567	1546	19419
816	265	797	581	153	1567	1546	19463
817	265	796	581	153	1566	1546	19486
818	265	796	581	153	1567	1546	19496
819	265	796	581	153	1567	1546	19500
820	265	796	581	153	1567	1546	19508
821	265	795	581	153	1567	1546	19532
822	265	795	581	153	1567	1546	19580
823	265	795	581	153	1567	1546	19658
824	262	795	581	153	1567	1547	19773
825	262	795	581	153	1567	1546	19930
826	263	795	581	153	1567	1546	20134
827	264	794	581	153	1567	1545	20381
828	267	794	581	153	1567	1545	20664
829	269	793	581	153	1567	1545	20967
830	269	793	581	153	1567	1545	21270
831	270	793	581	153	1567	1545	21552
832	270	793	581	154	1567	1545	21796
833	270	793	581	153	1567	1545	21990
834	271	793	581	153	1566	1545	22127
835	271	793	581	153	1567	1545	22207
836	272	793	581	153	1567	1546	22236
837	272	794	581	153	1567	1546	22225
838	272	794	581	153	1567	1547	22189
839	273	794	581	153	1567	1547	22153
840	273	794	581	153	1567	1546	22148
841	273	794	581	153	1567	1546	22200
842	273	794	581	153	1567	1546	22337
843	273	795	581	153	1567	1546	22578
844	273	794	581	153	1567	1546	22930
845	274	795	581	153	1567	1545	23390
846	274	795	581	153	1567	1545	23943
847	274	795	581	153	1566	1545	24574
848	274	796	581	153	1567	1545	25261
849	274	796	581	153	1567	1545	25986
850	274	796	581	153	1567	1545	26731
851	274	796	581	153	1567	1545	27485
852	274	797	581	153	1566	1545	28239
853	274	797	581	153	1566	1545	28988
854	274	798	581	153	1566	1545	29720
855	273	798	581	153	1566	1545	30423
856	273	799	581	153	1566	1545	31079
857	273	799	581	153	1566	1545	31668
858	273	800	581	153	1567	1545	32174
859	275	800	581	153	1567	1545	32586
860	279	799	581	153	1567	1545	32905
861	280	800	581	153	1567	1546	33145
862	281	800	581	153	1567	1546	33325
863	282	800	581	153	1567	1546	33464
864	282	800	581	153	1567	1546	33581
865	283	800	581	153	1567	1546	33694
866	283	800	581	153	1567	1545	33817
867	283	800	581	153	1566	1546	33960
868	284	800	581	153	1567	1546	34129
869	284	800	581	153	1567	1546	34323
870	285	800	581	153	1567	1546	34529
871	285	800	581	153	1567	1546	34727
872	286	800	581	153	1567	1546	34895
873	286	800	581	153	1567	1547	35016
874	286	800	581	153	1567	1546	35083
875	286	799	580	153	1567	1546	35107
876	286	799	580	153	1567	1546	35113
877	286	799	580	153	1567	1546	35139
878	287	799	580	153	1567	1546	35226
879	287	798	580	153	1567	1546	35427
880	287	798	580	153	1566	1545	35721
881	287	798	580	153	1566	1545	36130
882	286	798	581	153	1567	1546	36660
883	287	798	581	153	1567	1546	37264
884	287	797	581	153	1567	1546	37941
885	287	797	581	153	1567	1546	38688
886	287	796	581	153	1567	1546	39467
887	287	796	581	153	1567	1546	40272
888	287	796	581	153	1566	1546	41099
889	287	796	581	153	1566	1546	41885
890	287	795	581	153	1567	1545	42637
891	287	795	581	153	1567	1545	43337
892	286	795	581	153	1567	1545	43951
893	286	794	581	153	1567	1545	44516
894	286	794	581	153	1566	1545	45022
895	286	794	580	153	1567	1545	45463
896	286	794	580	153	1567	1545	45859
897	285	794	580	153	1567	1545	46200
898	284	795	580	153	1566	1545	46451
899	285	794	580	153	1566	1545	46622
900	286	794	580	153	1566	1545	46725
901	288	794	580	153	1566	1545	46752
902	291	793	581	153	1567	1545	46739
903	292	793	581	154	1566	1545	46696
904	293	793	581	154	1567	1545	46658
905	293	793	581	153	1567	1545	46659
906	294	793	581	153	1567	1546	46738
907	295	794	581	153	1567	1546	46925
908	295	794	581	153	1567	1546	47228
909	295	794	581	153	1566	1546	47739
910	295	795	581	153	1566	1546	48429
911	296	795	581	153	1566	1546	49285
912	296	795	581	153	1567	1546	50262
913	296	795	581	153	1567	1546	51317
914	296	795	581	153	1567	1546	52379
915	297	795	581	153	1567	1546	53384
916	297	796	581	153	1567	1546	54278
917	297	796	580	153	1567	1546	55022
918	297	796	580	154	1566	1545	55639
919	297	796	580	154	1566	1545	56074
920	297	797	580	154	1567	1545	56400
921	297	797	580	154	1567	1545	56676
922	298	798	580	154	1567	1545	56970
923	298	798	580	154	1567	1546	57342
924	298	798	580	154	1567	1546	57845
925	297	798	580	153	1567	1546	58494
926	297	799	580	153	1567	1546	59263
927	298	799	580	153	1567	1546	60162
928	297	799	580	153	1566	1546	61122
929	297	800	581	153	1566	1545	62088
930	297	800	581	153	1566	1545	63003
931	297	800	581	153	1567	1545	63817
932	297	800	581	154	1565	1545	64491
933	296	800	581	154	1565	1545	64999
934	296	800	581	154	1566	1545	65332
935	293	801	581	154	1567	1546	65495
936	294	801	581	154	1567	1545	65532
937	295	801	581	154	1566	1546	65428
938	298	800	581	154	1566	1545	65238
939	300	800	581	154	1567	1546	64992
940	300	800	581	154	1565	1546	64719
941	301	800	581	154	1565	1546	64435
942	301	800	581	154	1565	1545	64162
943	302	800	581	154	1567	1546	63916
944	302	800	581	154	1567	1546	63704
945	303	799	581	154	1567	1545	63525
946	303	799	581	154	1565	1545	63366
947	303	798	581	154	1565	1545	63203
948	303	798	581	154	1565	1545	63003
949	303	798	581	154	1567	1545	62738
950	303	798	581	154	1566	1545	62395
951	304	798	581	154	1567	1545	61980
952	304	797	581	154	1566	1545	61516
953	304	797	581	154	1567	1545	61039
954	304	797	581	154	1565	1545	60596
955	304	796	581	154	1566	1545	60233
956	304	796	581	154	1565	1545	59997
957	304	796	581	154	1565	1545	59924
958	302	796	581	154	1566	1545	60036
959	302	796	581	154	1566	1545	60338
960	303	796	581	154	1566	1545	60810
961	304	795	580	153	1567	1545	61420
962	308	794	580	153	1567	1545	62129
963	308	794	580	153	1567	1545	62898
964	309	793	580	153	1566	1545	63698
965	310	793	580	153	1566	1545	64511
966	310	793	580	154	1566	1545	65326
967	310	793	581	154	1566	1545	66133
968	310	793	581	154	1566	1545	66921
969	311	793	581	154	1567	1545	67666
970	311	793	581	154	1567	1545	68341
971	311	793	581	154	1567	1545	68907
972	311	793	581	154	1567	1546	69327
973	312	793	581	154	1566	1546	69563
974	312	793	581	153	1566	1546	69577
975	312	793	581	154	1566	1546	69344
976	312	793	581	154	1566	1546	68859
977	312	793	581	154	1565	1545	68150
978	312	793	581	154	1566	1545	67279
979	312	793	581	154	1566	1545	66333
980	312	794	581	154	1566	1545	65410
981	312	795	581	154	1565	1545	64602
982	312	795	581	154	1565	1545	63970
983	312	795	581	154	1565	1545	63528
984	309	796	581	154	1566	1544	63249
985	311	795	581	154	1566	1545	63078
986	313	795	581	154	1567	1545	62951
987	314	796	581	154	1567	1545	62809
988	314	796	581	154	1567	1545	62612
989	315	797	581	154	1565	1545	62346
990	316	797	581	154	1566	1545	62030
991	316	797	581	154	1566	1545	61705
992	316	798	581	154	1566	1545	61425
993	316	798	581	154	1565	1545	61255
994	316	798	581	154	1565	1545	61255
995	314	799	581	154	1566	1545	61466
996	316	799	581	154	1565	1545	61891
997	320	799	581	154	1565	1545	61891
998	321	799	581	154	1566	1545	63200
999	321	800	581	154	1567	1545	63200
1000	321	800	581	154	1567	1545	64500
1001	323	800	581	153	1567	1544	64885
1002	323	800	581	153	1567	1544	64988
1003	323	800	581	153	1567	1544	64779
1004	323	800	581	153	1566	1545	64279
1005	324	800	581	153	1567	1545	64279
1006	324	800	581	153	1567	1545	62670
1007	324	800	581	153	1567	1545	61765
1008	325	800	581	154	1567	1545	60940
1009	325	800	581	154	1567	1545	60284
1010	325	800	581	154	1567	1546	59857
1011	325	800	581	154	1566	1545	59687
1012	325	800	581	154	1566	1545	59687
1013	325	800	581	154	1565	1545	60086
1014	326	800	581	154	1565	1545	60587
1015	325	799	581	154	1565	1545	61226
1016	326	799	581	154	1567	1545	61941
1017	326	799	581	154	1567	1545	62671
1018	326	799	581	154	1566	1545	62671
1019	325	798	581	153	1567	1545	63904
1020	325	798	581	153	1567	1545	64304
1021	325	798	581	153	1567	1546	64516
1022	325	798	581	153	1567	1546	64529
1023	325	797	581	153	1567	1546	64357
1024	326	796	580	153	1566	1545	64357
1025	328	796	580	154	1566	1545	63570
1026	326	796	580	154	1566	1545	63044
1027	326	796	580	154	1567	1545	62496
1028	326	796	580	154	1566	1545	61985
1029	326	796	580	154	1566	1545	61566
1030	326	795	580	154	1566	1545	61566
1031	326	795	580	154	1565	1545	61172
1032	326	795	580	154	1565	1546	61227
1033	326	795	580	154	1565	1545	61421
1034	323	795	580	154	1566	1545	61698
1035	323	795	580	154	1566	1545	61987
1036	324	794	580	154	1565	1545	61987
1037	328	793	580	154	1566	1545	62322
1038	330	793	580	154	1565	1545	62279
1039	330	793	580	154	1567	1545	62085
1040	331	793	580	154	1566	1545	61759
1041	332	793	580	154	1567	1545	61339
1042	332	793	580	154	1566	1544	60875
1043	333	793	580	154	1565	1544	60422
1044	333	793	580	154	1565	1544	60042
1045	333	793	581	154	1565	1544	59800
1046	333	794	581	154	1567	1545	59753
1047	334	794	581	154	1566	1545	59947
1048	334	794	581	154	1566	1545	59947
1049	334	794	581	154	1566	1545	61130
1050	334	794	581	154	1567	1545	62062
1051	334	795	581	153	1566	1545	63122
1052	334	795	581	153	1567	1546	64204
1053	335	795	581	154	1566	1545	65204
1054	335	795	581	154	1566	1545	65204
1055	335	796	581	154	1565	1545	66622
1056	335	796	581	154	1565	1545	66955
1057	335	796	581	153	1566	1545	67030
1058	335	796	580	153	1566	1545	66872
1059	334	797	580	154	1566	1545	66526
1060	334	797	580	154	1565	1544	66050
1061	334	797	580	154	1566	1545	65496
1062	332	797	580	154	1567	1545	64913
1063	334	798	580	154	1567	1545	64333
1064	336	798	580	154	1566	1545	63764
1065	338	798	580	154	1566	1545	63192
1066	340	798	581	154	1566	1545	62591
1067	338	799	581	154	1565	1545	61926
1068	338	799	581	154	1565	1545	61183
1069	339	800	581	154	1565	1545	60362
1070	339	800	581	154	1566	1545	59491
1071	339	800	581	154	1566	1545	58622
1072	339	800	581	154	1565	1545	57820
1073	340	800	581	154	1566	1545	57149
1074	337	800	581	154	1567	1545	56655
1075	338	801	581	153	1567	1546	56361
1076	339	800	581	154	1567	1546	56259
1077	343	800	580	154	1567	1545	56307
1078	344	800	580	154	1566	1545	56441
1079	345	800	580	153	1566	1546	56586
1080	346	800	580	153	1567	1545	56661
1081	346	799	580	153	1567	1545	56603
1082	347	799	580	154	1565	1545	56360
1083	347	799	580	154	1566	1545	55909
1084	347	799	580	154	1565	1545	55254
1085	348	799	581	154	1566	1545	54429
1086	348	798	581	154	1566	1545	53491
1087	349	798	581	154	1565	1545	52514
1088	348	798	581	154	1566	1544	51576
1089	349	798	581	154	1565	1545	50745
1090	349	798	581	154	1566	1545	50075
1091	349	797	581	154	1565	1545	49590
1092	349	797	581	154	1565	1545	49294
1093	349	796	581	154	1566	1545	49166
1094	349	796	581	154	1567	1545	49163
1095	349	796	581	154	1566	1545	49229
1096	349	796	581	154	1565	1545	49302
1097	349	796	581	154	1566	1545	49326
1098	349	795	581	154	1566	1545	49255
1099	349	795	581	154	1566	1545	49064
1100	349	795	581	154	1566	1545	48746
1101	349	794	581	154	1566	1545	48316
1102	349	794	581	154	1567	1545	47797
1103	349	794	581	154	1565	1545	47229
1104	350	793	581	154	1565	1544	46653
1105	351	793	581	154	1565	1544	46107
1106	349	793	581	154	1565	1544	45614
1107	350	793	581	154	1565	1544	45184
1108	350	793	581	154	1565	1544	44813
1109	350	793	581	154	1566	1544	44487
1110	350	793	581	154	1566	1545	44187
1111	350	793	581	154	1565	1545	43901
1112	350	793	581	154	1565	1545	43621
1113	350	794	581	154	1565	1545	43354
1114	350	794	581	154	1565	1545	43109
1115	350	794	581	154	1566	1545	42909
1116	350	795	581	154	1566	1545	42758
1117	351	795	581	154	1566	1545	42660
1118	352	795	581	154	1565	1545	42605
1119	353	796	581	154	1565	1544	42582
1120	358	795	581	154	1565	1544	42575
1121	359	795	581	154	1566	1544	42569
1122	359	796	581	154	1565	1544	42558
1123	360	796	581	154	1565	1544	42541
1124	360	796	581	154	1567	1545	42529
1125	361	796	581	154	1567	1545	42538
1126	362	796	581	154	1565	1545	42603
1127	362	797	581	154	1565	1545	42757
1128	363	797	581	154	1566	1545	43026
1129	363	797	581	154	1567	1545	43426
1130	363	798	581	154	1567	1545	43962
1131	363	798	581	154	1566	1544	44623
1132	363	799	581	154	1566	1544	45389
1133	363	799	581	154	1567	1544	46224
1134	363	799	581	154	1567	1545	47088
1135	363	800	581	154	1567	1545	47940
1136	364	800	581	154	1566	1545	48738
1137	364	800	581	154	1566	1545	49448
1138	364	800	581	154	1565	1545	50033
1139	364	800	581	154	1565	1545	50470
1140	364	801	581	154	1565	1545	50746
1141	364	801	580	154	1565	1545	50858
1142	364	801	580	154	1565	1545	50812
1143	363	801	580	154	1565	1545	50621
1144	363	801	580	154	1566	1545	50300
1145	363	801	580	154	1566	1545	49867
1146	363	800	580	154	1565	1544	49340
1147	363	800	580	154	1566	1544	48743
1148	363	800	581	154	1566	1545	48105
1149	363	800	581	154	1565	1544	47457
1150	362	800	581	154	1565	1544	46824
1151	361	800	581	154	1565	1544	46227
1152	362	800	581	154	1565	1544	45676
1153	361	799	581	154	1565	1544	45181
1154	360	800	581	154	1565	1545	44745
1155	360	799	581	154	1566	1544	44362
1156	362	799	581	154	1565	1544	44024
1157	363	798	581	154	1565	1545	43717
1158	365	798	581	154	1565	1544	43429
1159	365	798	581	154	1566	1544	43149
1160	366	798	581	154	1567	1545	42871
1161	366	797	581	154	1567	1545	42603
1162	366	797	581	154	1566	1544	42365
1163	367	797	581	154	1565	1545	42181
1164	370	796	581	154	1566	1545	42084
1165	367	796	581	154	1565	1545	42098
1166	368	796	581	154	1565	1545	42227
1167	368	796	581	154	1565	1545	42457
1168	368	795	581	154	1565	1544	42759
1169	368	795	581	154	1565	1544	43090
1170	368	795	581	154	1565	1544	43408
1171	369	795	581	154	1565	1544	43679
1172	369	794	581	154	1565	1544	43876
1173	368	794	581	154	1565	1544	43987
1174	366	795	581	154	1565	1544	44001
1175	366	795	581	154	1565	1544	43923
1176	367	794	581	154	1565	1544	43774
1177	368	794	581	154	1565	1544	43587
1178	370	794	581	154	1566	1544	43407
1179	374	793	581	154	1566	1544	43281
1180	375	793	581	154	1565	1544	43243
1181	376	793	581	154	1565	1544	43306
1182	376	793	581	154	1565	1544	43453
1183	377	793	581	154	1566	1544	43643
1184	377	793	581	154	1566	1544	43828
1185	377	793	581	154	1566	1544	43958
1186	378	793	581	154	1565	1544	44001
1187	378	793	581	154	1565	1544	43947
1188	378	794	581	154	1565	1544	43800
1189	378	794	581	154	1566	1544	43575
1190	378	794	581	154	1565	1544	43289
1191	379	795	581	154	1564	1544	42952
1192	379	795	581	154	1565	1544	42575
1193	379	795	581	154	1565	1544	42159
1194	379	796	581	154	1565	1544	41710
1195	379	796	581	154	1565	1544	41231
1196	379	796	581	154	1566	1545	40731
1197	379	796	581	154	1565	1545	40220
1198	379	797	581	154	1565	1545	39711
1199	379	797	581	154	1565	1545	39223
1200	378	797	581	154	1565	1544	38770
1201	378	796	581	154	1566	1545	38367
1202	378	798	581	154	1566	1545	38022
1203	378	798	581	154	1567	1545	37740
1204	375	799	581	154	1566	1545	37520
1205	376	799	581	154	1565	1545	37353
1206	377	799	581	154	1565	1544	37228
1207	379	800	581	154	1565	1545	37124
1208	381	800	581	154	1565	1545	37020
1209	382	800	581	154	1567	1544	36897
1210	382	800	581	154	1566	1544	36739
1211	383	800	581	154	1565	1544	36543
1212	383	800	581	154	1565	1544	36311
1213	383	800	581	154	1565	1544	36058
1214	383	800	581	154	1565	1544	35805
1215	383	800	581	154	1565	1544	35571
1216	384	800	581	154	1565	1544	35369
1217	384	801	581	154	1564	1544	35197
1218	384	800	581	154	1564	1544	35047
1219	384	800	581	154	1565	1544	34902
1220	384	800	581	154	1565	1544	34754
1221	384	800	581	154	1565	1544	34602
1222	384	800	581	154	1565	1544	34458
1223	384	799	581	154	1566	1545	34336
1224	381	800	581	154	1566	1545	34251
1225	381	800	581	154	1565	1545	34209
1226	382	799	581	154	1565	1545	34211
1227	383	799	581	154	1565	1545	34251
1228	385	799	581	154	1565	1545	34316
1229	389	798	581	154	1565	1545	34396
1230	390	798	581	154	1566	1545	34478
1231	391	797	581	154	1567	1545	34548
1232	391	797	581	154	1566	1545	34599
1233	392	797	581	154	1565	1545	34623
1234	392	796	581	154	1565	1545	34620
1235	392	796	581	154	1565	1544	34597
1236	392	796	581	154	1565	1545	34567
1237	393	796	581	154	1565	1544	34544
1238	393	795	581	154	1565	1544	34543
1239	393	795	581	154	1565	1544	34571
1240	393	795	581	154	1564	1544	34625
1241	393	795	581	154	1565	1544	34692
1242	393	795	581	154	1565	1544	34753
1243	393	794	581	154	1565	1544	34788
1244	393	794	581	154	1565	1544	34780
1245	393	794	581	154	1565	1544	34713
1246	393	794	581	154	1565	1544	34578
1247	393	794	581	154	1566	1544	34368
1248	393	793	581	154	1566	1544	34084
1249	393	793	581	154	1567	1545	33737
1250	393	793	581	154	1566	1545	33347
1251	392	793	581	154	1567	1545	32949
1252	392	793	581	154	1567	1545	32582
1253	392	793	581	154	1567	1546	32288
1254	394	793	581	154	1567	1546	32102
1255	395	793	581	154	1565	1545	32045
1256	395	793	581	154	1565	1545	32127
1257	393	794	581	154	1564	1545	32331
1258	394	794	581	154	1566	1545	32633
1259	395	795	581	154	1565	1545	32998
1260	395	795	581	154	1565	1545	33380
1261	395	795	581	154	1565	1544	33735
1262	396	796	581	154	1565	1544	34023
1263	396	796	581	154	1565	1545	34209
1264	394	797	581	154	1565	1545	34270
1265	394	797	581	154	1566	1545	34195
1266	395	797	581	154	1565	1544	33993
1267	396	798	581	154	1565	1545	33686
1268	398	798	581	154	1565	1544	33311
1269	402	798	581	154	1565	1544	32913
1270	403	798	581	154	1565	1545	32539
1271	403	798	581	154	1565	1544	32237
1272	404	798	581	154	1565	1544	32048
1273	405	798	581	154	1565	1545	32006
1274	405	799	581	154	1566	1545	32131
1275	405	799	581	154	1567	1545	32422
1276	405	799	581	154	1566	1545	32865
1277	406	799	581	154	1565	1545	33419
1278	405	800	581	154	1565	1545	34029
1279	406	799	581	154	1565	1545	34632
1280	406	800	581	154	1565	1545	35168
1281	406	800	581	154	1565	1545	35591
1282	406	800	581	154	1565	1545	35871
1283	406	799	581	154	1565	1545	35999
1284	406	800	581	154	1565	1545	35985
1285	405	799	581	154	1565	1545	35854
1286	405	800	581	154	1565	1544	35646
1287	405	799	581	154	1566	1544	35410
1288	405	798	581	154	1566	1544	35195
1289	405	798	581	154	1566	1544	35039
1290	405	798	581	154	1566	1545	34957
1291	405	798	581	154	1566	1545	34932
1292	405	798	581	154	1566	1545	34931
1293	404	798	581	154	1565	1545	34908
1294	406	797	581	154	1565	1545	34816
1295	406	797	581	154	1565	1545	34617
1296	406	797	581	154	1565	1545	34288
1297	406	797	581	154	1565	1545	33824
1298	406	797	581	154	1566	1545	33234
1299	407	796	581	154	1565	1545	32545
1300	410	796	581	154	1565	1545	31797
1301	411	796	581	154	1565	1545	31044
1302	412	795	581	154	1567	1545	30335
1303	412	795	581	154	1566	1545	29718
1304	413	795	581	154	1565	1545	29231
1305	413	795	581	154	1565	1545	28899
1306	413	794	581	154	1565	1545	28726
1307	414	794	581	154	1565	1544	28708
1308	414	794	581	154	1565	1544	28831
1309	414	793	581	154	1565	1544	29075
1310	414	793	581	154	1566	1544	29423
1311	414	793	581	154	1565	1544	29858
1312	414	793	581	154	1565	1544	30360
1313	414	793	581	154	1565	1544	30913
1314	414	793	581	154	1565	1544	31501
1315	414	793	581	154	1565	1545	32114
1316	414	793	581	154	1565	1544	32754
1317	414	793	581	154	1565	1544	33417
1318	414	794	581	154	1565	1544	34102
1319	413	794	581	154	1565	1544	34799
1320	413	794	581	154	1565	1544	35480
1321	413	795	581	154	1565	1545	36106
1322	413	795	581	154	1565	1544	36630
1323	412	795	581	154	1565	1544	37002
1324	410	796	581	154	1565	1544	37187
1325	410	796	581	154	1565	1544	37162
1326	410	796	581	154	1564	1544	36930
1327	412	796	581	154	1565	1544	36504
1328	413	797	581	154	1565	1544	35915
1329	415	796	581	154	1565	1544	35203
1330	418	796	581	154	1565	1544	34418
1331	419	797	581	154	1565	1544	33613
1332	420	797	581	154	1565	1544	32837
1333	420	798	581	154	1566	1545	32129
1334	421	798	581	154	1567	1545	31507
1335	421	798	581	154	1566	1545	30975
1336	421	799	581	154	1565	1545	30519
1337	421	799	581	154	1565	1545	30120
1338	422	799	581	154	1565	1545	29766
1339	422	800	581	154	1565	1545	29450
1340	422	800	581	154	1565	1545	29177
1341	421	800	581	154	1565	1545	28957
1342	422	800	581	154	1565	1545	28801
1343	422	800	581	154	1565	1545	28720
1344	421	800	581	154	1565	1545	28722
1345	421	801	581	154	1565	1545	28797
1346	421	801	581	154	1566	1545	28932
1347	421	801	581	154	1565	1545	29100
1348	426	799	581	154	1565	1544	29274
1349	426	800	581	154	1565	1545	29418
1350	427	800	581	154	1566	1544	29506
1351	427	800	581	154	1565	1544	29518
1352	428	800	581	154	1564	1544	29441
1353	428	800	581	155	1564	1543	29275
1354	430	800	581	154	1565	1543	29030
1355	428	799	581	154	1565	1544	28722
1356	428	799	581	154	1565	1543	28373
1357	428	799	581	154	1565	1543	28005
1358	428	799	581	154	1565	1544	27635
1359	428	798	581	154	1565	1544	27280
1360	428	798	581	154	1565	1544	26948
1361	428	798	581	154	1565	1544	26644
1362	428	798	581	154	1565	1544	26372
1363	428	798	581	154	1564	1544	26132
1364	428	797	581	154	1563	1544	25922
1365	427	797	581	154	1563	1543	25741
1366	427	797	581	154	1565	1543	25585
1367	426	797	581	154	1564	1544	25451
1368	426	796	581	154	1565	1544	25336
1369	426	796	581	154	1565	1544	25234
1370	427	796	581	154	1565	1544	25137
1371	432	795	581	154	1565	1544	25040
1372	433	795	581	154	1565	1544	24935
1373	433	795	581	154	1566	1544	24818
1374	433	794	581	154	1565	1544	24692
1375	433	794	581	154	1565	1544	24564
1376	433	793	581	154	1565	1544	24450
1377	435	793	581	154	1565	1544	24369
1378	437	793	581	154	1565	1544	24335
1379	440	793	581	154	1566	1544	24364
1380	442	792	581	154	1566	1544	24463
1381	445	792	581	154	1565	1544	24630
1382	447	792	581	154	1565	1544	24860
1383	450	792	581	154	1564	1544	25144
1384	450	793	581	154	1565	1544	25466
1385	451	793	581	154	1565	1544	25807
1386	452	793	581	154	1566	1544	26143
1387	453	793	581	154	1566	1545	26454
1388	454	793	581	154	1565	1544	26722
1389	454	794	581	154	1565	1545	26927
1390	455	794	581	154	1565	1545	27062
1391	455	794	581	154	1567	1545	27119
1392	456	794	581	154	1565	1545	27107
1393	456	795	581	154	1565	1545	27033
1394	456	795	581	154	1566	1545	26907
1395	456	795	581	154	1567	1545	26733
1396	456	796	581	154	1567	1545	26519
1397	456	795	581	154	1567	1545	26266
1398	456	796	581	154	1566	1545	25983
1399	456	796	581	154	1565	1545	25681
1400	456	796	581	154	1565	1545	25373
1401	456	796	581	154	1565	1545	25070
1402	456	796	581	154	1565	1544	24775
1403	456	797	581	154	1565	1544	24488
1404	456	797	581	154	1565	1544	24209
1405	455	798	581	154	1566	1544	23942
1406	455	798	581	154	1565	1544	23690
1407	455	799	581	154	1565	1544	23460
1408	455	799	581	154	1565	1544	23261
1409	455	800	581	154	1565	1544	23106
1410	454	800	581	154	1565	1544	23008
1411	454	800	581	154	1565	1545	22980
1412	453	800	581	154	1567	1545	23031
1413	453	800	581	154	1565	1545	23166
1414	452	800	581	154	1565	1545	23390
1415	452	801	581	154	1565	1545	23704
1416	452	801	581	154	1565	1545	24103
1417	451	801	581	154	1564	1544	24574
1418	450	801	581	154	1565	1544	25100
1419	450	801	581	154	1565	1544	25656
1420	450	801	581	154	1565	1544	26224
1421	449	801	581	154	1565	1544	26786
1422	448	800	581	154	1565	1544	27337
1423	448	800	581	154	1565	1544	27882
1424	447	800	581	154	1565	1544	28433
1425	449	800	581	154	1565	1543	29010
1426	447	800	581	155	1563	1543	29630
1427	447	800	581	155	1563	1543	30308
1428	447	800	581	154	1564	1543	31050
1429	447	800	581	154	1565	1544	31843
1430	449	799	581	155	1564	1543	32670
1431	447	799	581	155	1563	1543	33514
1432	448	799	581	155	1563	1544	34360
